Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr
reconyx	small	8	R	RH7	R2	141	Whiptail	SS	15	10	2020	4	37	17	Adult	FWPJ	RCNX0460	141_SS_15_10_4
reconyx	small	8	R	RH7	R2	141	Whiptail	SS	15	10	2020	4	37	25	Adult	FWPJ	RCNX0466	141_SS_15_10_4
reconyx	small	8	C	RH2	C3	142	Whiptail	FR	15	10	2020	4	29	5	Juvenile	Unknown	RCNX0331	142_FR_15_10_4
reconyx	small	8	C	RH4	C1	142	Whiptail	FR	15	10	2020	4	42	59	Juvenile	Unknown	RCNX0421	142_FR_15_10_4
reconyx	small	8	C	RH4	C1	142	Whiptail	FR	15	10	2020	4	43	5	Juvenile	Unknown	RCNX0426	142_FR_15_10_4
reconyx	small	8	C	RH4	C1	142	Whiptail	FR	15	10	2020	4	43	8	Juvenile	Unknown	RCNX0427	142_FR_15_10_4
reconyx	small	8	C	RH2	C3	142	Whiptail	SS	15	10	2020	4	33	9	Juvenile	Unknown	RCNX0337	142_SS_15_10_4
reconyx	small	8	C	RH2	C3	142	Whiptail	SS	15	10	2020	4	41	26	Juvenile	Unknown	RCNX0345	142_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	FR	15	10	2020	4	38	36	Adult	Male	RCNX0487	143_FR_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	37	41	Adult	Male	RCNX0469	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	37	51	Adult	Male	RCNX0472	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	37	53	Adult	Male	RCNX0475	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	38	8	Adult	Male	RCNX0478	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	38	10	Adult	Male	RCNX0481	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	38	27	Adult	Male	RCNX0484	143_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	RX	15	10	2020	4	37	22	Joey	Unknown	RCNX0463	144_RX_15_10_4
reconyx	small	8	C	RH2	C3	144	Whiptail	SS	15	10	2020	4	33	9	Joey	Unknown	RCNX0337	144_SS_15_10_4
reconyx	small	8	C	RH2	C3	144	Whiptail	SS	15	10	2020	4	34	31	Joey	Unknown	RCNX0340	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	SS	15	10	2020	4	37	6	Joey	Unknown	RCNX0454	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	SS	15	10	2020	4	37	8	Joey	Unknown	RCNX0457	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	SS	15	10	2020	4	37	17	Joey	Unknown	RCNX0460	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	SS	15	10	2020	4	37	25	Joey	Unknown	RCNX0466	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	144	Whiptail	SS	15	10	2020	4	37	41	Joey	Unknown	RCNX0469	144_SS_15_10_4
reconyx	small	8	R	RH7	R2	145	Kangaroo	FR	15	10	2020	5	28	16	Adult	Female	RCNX0508	145_FR_15_10_5
reconyx	small	8	R	RH7	R2	145	Kangaroo	FR	15	10	2020	5	28	19	Adult	Female	RCNX0511	145_FR_15_10_5
reconyx	small	8	R	RH7	R2	145	Kangaroo	FR	15	10	2020	5	28	21	Adult	Female	RCNX0514	145_FR_15_10_5
reconyx	small	8	R	RH7	R2	145	Kangaroo	FR	15	10	2020	5	28	26	Adult	Female	RCNX0517	145_FR_15_10_5
reconyx	small	8	R	RH3	R1	145	Kangaroo	FR	15	10	2020	5	28	58	Adult	Female	RCNX0649	145_FR_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	FR	15	10	2020	5	32	30	Adult	Female	RCNX0373	145_FR_15_10_5
reconyx	small	8	R	RH3	R1	145	Kangaroo	RX	15	10	2020	5	28	49	Adult	Female	RCNX0643	145_RX_15_10_5
reconyx	small	8	R	RH3	R1	145	Kangaroo	RX	15	10	2020	5	28	53	Adult	Female	RCNX0646	145_RX_15_10_5
reconyx	small	8	R	RH3	R1	145	Kangaroo	RX	15	10	2020	5	29	13	Adult	Female	RCNX0643	145_RX_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	29	50	Adult	Female	RCNX0352	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	30	32	Adult	Female	RCNX0355	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	30	35	Adult	Female	RCNX0358	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	30	38	Adult	Female	RCNX0361	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	30	41	Adult	Female	RCNX0364	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	32	25	Adult	Female	RCNX0367	145_SS_15_10_5
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	32	27	Adult	Female	RCNX0370	145_SS_15_10_5
reconyx	small	8	R	RH7	R2	146	Kangaroo	FR	15	10	2020	5	28	29	Juvenile	Unknown	RCNX0520	146_FR_15_10_5
reconyx	small	8	R	RH3	R1	146	Kangaroo	FR	15	10	2020	5	28	53	Juvenile	Unknown	RCNX0646	146_FR_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	FR	15	10	2020	5	32	47	Juvenile	Unknown	RCNX0382	146_FR_15_10_5
reconyx	small	8	R	RH3	R1	146	Kangaroo	RX	15	10	2020	5	28	49	Juvenile	Unknown	RCNX0643	146_RX_15_10_5
reconyx	small	8	R	RH3	R1	146	Kangaroo	RX	15	10	2020	5	29	13	Juvenile	Unknown	RCNX0643	146_RX_15_10_5
reconyx	small	8	R	RH3	R1	146	Kangaroo	SS	15	10	2020	5	28	58	Juvenile	Unknown	RCNX0649	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	30	32	Juvenile	Unknown	RCNX0355	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	30	35	Juvenile	Unknown	RCNX0358	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	30	41	Juvenile	Unknown	RCNX0364	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	25	Juvenile	Unknown	RCNX0367	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	27	Juvenile	Unknown	RCNX0370	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	30	Juvenile	Unknown	RCNX0373	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	36	Juvenile	Unknown	RCNX0376	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	39	Juvenile	Unknown	RCNX0379	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	32	52	Juvenile	Unknown	RCNX0385	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	33	2	Juvenile	Unknown	RCNX0388	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	33	5	Juvenile	Unknown	RCNX0391	146_SS_15_10_5
reconyx	small	8	C	RH2	C3	146	Kangaroo	SS	15	10	2020	5	33	8	Juvenile	Unknown	RCNX0394	146_SS_15_10_5
reconyx	small	8	C	Rh2	C3	147	Kangaroo	FR	15	10	2020	5	32	25	Adult	Female	RCNX0367	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	32	39	Adult	Female	RCNX0379	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	32	47	Adult	Female	RCNX0382	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	32	52	Adult	Female	RCNX0385	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	33	2	Adult	Female	RCNX0388	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	33	8	Adult	Female	RCNX0394	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	34	41	Adult	Female	RCNX0412	147_FR_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	FR	15	10	2020	5	34	57	Adult	Female	RCNX0421	147_FR_15_10_5
reconyx	small	8	C	Rh2	C3	147	Kangaroo	SS	15	10	2020	5	32	27	Adult	Female	RCNX0370	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	32	30	Adult	Female	RCNX0373	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	32	36	Adult	Female	RCNX0376	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	5	Adult	Female	RCNX0391	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	15	Adult	Female	RCNX0397	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	18	Adult	Female	RCNX0400	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	23	Adult	Female	RCNX0403	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	42	Adult	Female	RCNX0406	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	33	45	Adult	Female	RCNX0409	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	34	48	Adult	Female	RCNX0415	147_SS_15_10_5
reconyx	small	8	C	RH2	C3	147	Kangaroo	SS	15	10	2020	5	34	54	Adult	Female	RCNX0418	147_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	CC	15	10	2020	5	36	2	Adult	Unknown	RCNX0520	148_CC_15_10_5
reconyx	small	8	C	Rh2	C3	148	Kangaroo	FR	15	10	2020	5	32	27	Adult	Unknown	RCNX0372	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	32	39	Adult	Unknown	RCNX0379	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	32	47	Adult	Unknown	RCNX0382	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	32	52	Adult	Unknown	RCNX0385	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	33	2	Adult	Unknown	RCNX0388	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	33	5	Adult	Unknown	RCNX0391	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	33	45	Adult	Unknown	RCNX0409	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	FR	15	10	2020	5	34	57	Adult	Unknown	RCNX0421	148_FR_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	FR	15	10	2020	5	37	22	Adult	Unknown	RCNX0544	148_FR_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	32	30	Adult	Unknown	RCNX0373	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	32	36	Adult	Unknown	RCNX0376	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	33	8	Adult	Unknown	RCNX0394	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	33	15	Adult	Unknown	RCNX0397	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	33	18	Adult	Unknown	RCNX0400	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	33	23	Adult	Unknown	RCNX0403	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	33	42	Adult	Unknown	RCNX0406	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	34	41	Adult	Unknown	RCNX0412	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	34	48	Adult	Unknown	RCNX0415	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	34	54	Adult	Unknown	RCNX0418	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	52	Adult	Unknown	RCNX0523	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	55	Adult	Unknown	RCNX0526	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	36	57	Adult	Unknown	RCNX0529	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	2	Adult	Unknown	RCNX0532	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	5	Adult	Unknown	RCNX0535	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	9	Adult	Unknown	RCNX0538	148_SS_15_10_5
reconyx	small	8	C	RH4	C1	148	Kangaroo	SS	15	10	2020	5	37	12	Adult	Unknown	RCNX0541	148_SS_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	2	Juvenile	Unknown	RCNX0388	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	5	Juvenile	Unknown	RCNX0391	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	8	Juvenile	Unknown	RCNX0394	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	15	Juvenile	Unknown	RCNX0397	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	41	Juvenile	Unknown	RCNX0412	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	54	Juvenile	Unknown	RCNX0418	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	34	57	Juvenile	Unknown	RCNX0421	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	35	53	Juvenile	Unknown	RCNX0424	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	36	22	Juvenile	Unknown	RCNX0427	149_FR_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	18	Juvenile	Unknown	RCNX0400	149_SS_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	23	Juvenile	Unknown	RCNX0403	149_SS_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	42	Juvenile	Unknown	RCNX0406	149_SS_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	45	Juvenile	Unknown	RCNX0409	149_SS_15_10_5
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	34	48	Juvenile	Unknown	RCNX0415	149_SS_15_10_5
reconyx	small	8	C	RH2	C3	150	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463	150_FR_15_10_15
reconyx	small	8	C	RH2	C3	150	Kangaroo	RX	15	10	2020	15	34	7	Adult	Unknown	RCNX0460	150_RX_15_10_15
reconyx	small	8	C	RH2	C3	151	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463	151_FR_15_10_15
reconyx	small	8	C	RH2	C3	151	Kangaroo	SS	15	10	2020	15	34	7	Adult	Unknown	RCNX0460	151_SS_15_10_15
reconyx	small	8	C	RH2	C3	152	Kangaroo	FR	15	10	2020	15	34	9	Unknown	Unknown	RCNX0463	152_FR_15_10_15
reconyx	small	8	C	RH2	C3	152	Kangaroo	SS	15	10	2020	15	34	7	Unknown	Unknown	RCNX0460	152_SS_15_10_15
reconyx	small	8	C	RH2	C3	153	Kangaroo	FR	15	10	2020	15	34	49	Adult	Unknown	RCNX0466	153_FR_15_10_15
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	34	49	Adult	FWPJ	RCNX0466	154_FR_15_10_15
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	6	Adult	FWPJ	RCNX0469	154_FR_15_10_15
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	10	Adult	FWPJ	RCNX0472	154_FR_15_10_15
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	35	25	Adult	FWPJ	RCNX0475	154_FR_15_10_15
reconyx	small	8	R	RH3	R1	154	Kangaroo	FR	15	10	2020	15	39	52	Adult	FWPJ	RCNX0790	154_FR_15_10_15
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	34	49	Joey	Unknown	RCNX0466	155_SS_15_10_15
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	6	Joey	Unknown	RCNX0469	155_SS_15_10_15
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	10	Joey	Unknown	RCNX0472	155_SS_15_10_15
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	35	25	Joey	Unknown	RCNX0475	155_SS_15_10_15
reconyx	small	8	R	RH3	R1	155	Kangaroo	SS	15	10	2020	15	39	52	Joey	Unknown	RCNX0790	155_SS_15_10_15
reconyx	small	8	C	RH2	C3	156	Kangaroo	FR	15	10	2020	15	43	13	Juvenile	Unknown	RCNX0478	156_FR_15_10_15
reconyx	small	8	C	RH2	C3	157	Macropod	FR	15	10	2020	15	49	21	Unknown	Unknown	RCNX0493	157_FR_15_10_15
reconyx	small	8	C	RH2	C3	158	Kangaroo	FR	15	10	2020	16	58	21	Juvenile	Unknown	RCNX0511	158_FR_15_10_16
reconyx	small	8	C	RH2	C3	158	Kangaroo	FR	15	10	2020	16	58	41	Juvenile	Unknown	RCNX0514	158_FR_15_10_16
reconyx	small	8	C	RH2	C3	159	Kangaroo	FR	15	10	2020	16	58	21	Adult	Female	RCNX0511	159_FR_15_10_16
reconyx	small	8	C	RH2	C3	159	Kangaroo	FR	15	10	2020	16	58	41	Adult	Female	RCNX0514	159_FR_15_10_16
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	16	59	52	Adult	Male	RCNX0517	160_FR_15_10_16
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	16	59	58	Adult	Male	RCNX0520	160_FR_15_10_16
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	17	0	6	Adult	Male	RCNX0523	160_FR_15_10_17
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	17	0	49	Adult	Male	RCNX0526	160_FR_15_10_17
reconyx	small	8	C	RH2	C3	161	Kangaroo	FR	16	10	2020	6	39	50	Adult	Unknown	RCNX0577	161_FR_16_10_6
reconyx	small	8	C	RH2	C3	161	Kangaroo	RX	16	10	2020	6	39	52	Adult	Unknown	RCNX0580	161_RX_16_10_6
reconyx	small	8	C	RH2	C3	161	Kangaroo	SS	16	10	2020	6	39	21	Adult	Unknown	RCNX0553	161_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	FR	16	10	2020	6	39	52	Adult	Unknown	RCNX0580	162_FR_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	FR	16	10	2020	6	40	6	Adult	Unknown	RCNX0583	162_FR_16_10_6
reconyx	small	8	R	RH7	R2	162	Kangaroo	FR	16	10	2020	6	40	46	Adult	Unknown	RCNX0781	162_FR_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	27	Adult	Unknown	RCNX0557	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	29	Adult	Unknown	RCNX0559	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	31	Adult	Unknown	RCNX0562	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	35	Adult	Unknown	RCNX0565	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	38	Adult	Unknown	RCNX0568	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	41	Adult	Unknown	RCNX0571	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	44	Adult	Unknown	RCNX0574	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	50	Adult	Unknown	RCNX0577	162_SS_16_10_6
reconyx	small	8	C	RH2	C3	163	Kangaroo	FR	16	10	2020	6	43	14	Adult	FWPJ	RCNX0589	163_FR_16_10_6
reconyx	small	8	C	RH4	C1	163	Kangaroo	FR	16	10	2020	6	44	0	Adult	FWPJ	RCNX0658	163_FR_16_10_6
reconyx	small	8	C	RH2	C3	163	Kangaroo	RX	16	10	2020	6	43	20	Adult	FWPJ	RCNX0592	163_RX_16_10_6
reconyx	small	8	C	RH2	C3	163	Kangaroo	SS	16	10	2020	6	43	8	Adult	FWPJ	RCNX0586	163_SS_16_10_6
reconyx	small	8	C	RH2	C3	164	Kangaroo	RX	16	10	2020	6	43	20	Joey	Unknown	RCNX0592	164_RX_16_10_6
reconyx	small	8	C	RH2	C3	164	Kangaroo	SS	16	10	2020	6	43	8	Joey	Unknown	RCNX0586	164_SS_16_10_6
reconyx	small	8	C	RH2	C3	164	Kangaroo	SS	16	10	2020	6	43	14	Joey	Unknown	RCNX0589	164_SS_16_10_6
reconyx	small	8	C	RH4	C1	164	Kangaroo	SS	16	10	2020	6	44	0	Joey	Unknown	RCNX0658	164_SS_16_10_6
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	43	8	Adult	Unknown	RCNX0586	165_FR_16_10_6
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	44	16	Adult	Unknown	RCNX0597	165_FR_16_10_6
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	44	18	Adult	Unknown	RCNX0598	165_FR_16_10_6
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	20	Adult	Unknown	RCNX0664	165_FR_16_10_6
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	22	Adult	Unknown	RCNX0667	165_FR_16_10_6
reconyx	small	8	C	RH4	C1	165	Kangaroo	FR	16	10	2020	6	45	25	Adult	Unknown	RCNX0670	165_FR_16_10_6
reconyx	small	8	C	RH2	C3	165	Kangaroo	RX	16	10	2020	6	44	45	Adult	Unknown	RCNX0601	165_RX_16_10_6
reconyx	small	8	C	RH4	C1	165	Kangaroo	SS	16	10	2020	6	45	19	Adult	Unknown	RCNX0662	165_SS_16_10_6
reconyx	small	8	C	RH2	C3	166	Kangaroo	RX	16	10	2020	6	44	16	Adult	Unknown	RCNX0597	166_RX_16_10_6
reconyx	small	8	C	RH2	C3	166	Kangaroo	RX	16	10	2020	6	44	18	Adult	Unknown	RCNX0598	166_RX_16_10_6
reconyx	small	8	C	RH2	C3	167	Kangaroo	RX	16	10	2020	6	44	50	Adult	Unknown	RCNX0604	167_RX_16_10_6
reconyx	small	8	C	RH2	C3	167	Kangaroo	RX	16	10	2020	6	44	53	Adult	Unknown	RCNX0607	167_RX_16_10_6
reconyx	small	8	C	RH2	C3	168	Kangaroo	FR	16	10	2020	6	55	7	Adult	Unknown	RCNX0610	168_FR_16_10_6
reconyx	small	8	C	RH4	C1	169	Kangaroo	CC	16	10	2020	15	31	52	Adult	Unknown	RCNX0790	169_CC_16_10_15
reconyx	small	8	C	RH2	C3	169	Kangaroo	CC	16	10	2020	15	32	47	Adult	Unknown	RCNX0655	169_CC_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	27	Adult	Unknown	RCNX0769	169_FR_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	30	Adult	Unknown	RCNX0772	169_FR_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	33	Adult	Unknown	RCNX0775	169_FR_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	49	Adult	Unknown	RCNX0781	169_FR_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	29	44	Adult	Unknown	RCNX0778	169_SS_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	30	3	Adult	Unknown	RCNX0784	169_SS_16_10_15
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	31	10	Adult	Unknown	RCNX0787	169_SS_16_10_15
reconyx	small	8	C	RH2	C3	170	Kangaroo	RX	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	170_RX_16_10_15
reconyx	small	8	C	RH2	C3	170	Kangaroo	RX	16	10	2020	15	39	14	Adult	Unknown	RCNX0661	170_RX_16_10_15
reconyx	small	8	C	RH2	C3	171	Kangaroo	FR	16	10	2020	15	39	32	Adult	Unknown	RCNX0671	171_FR_16_10_15
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	171_SS_16_10_15
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	14	Adult	Unknown	RCNX0661	171_SS_16_10_15
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	22	Adult	Unknown	RCNX0664	171_SS_16_10_15
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	28	Adult	Unknown	RCNX0667	171_SS_16_10_15
reconyx	small	8	C	RH2	C3	172	Kangaroo	FR	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	172_FR_16_10_15
reconyx	small	8	C	RH2	C3	172	Kangaroo	FR	16	10	2020	15	39	14	Adult	Unknown	RCNX0661	172_FR_16_10_15
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	22	Adult	Unknown	RCNX0664	172_SS_16_10_15
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	32	Adult	Unknown	RCNX0671	172_SS_16_10_15
